%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609043708112673000,0,1609043708112673000,-0.672375484729,0.0236123388843,-0.603767650807,0.999803904428,-0.00274037921947,0.00374345603767,-0.0192517414358,-0.216814586909,0.0255900689092,-0.57974877629,0.0,0.0,0.0
1609043708212659000,1,1609043708212659000,-1.34207418816,0.55422019861,-0.781713022871,0.999825318731,-0.000363754986722,0.00381683307425,-0.0182929355821,-0.488255645605,0.197190309446,-0.656372205351,0.0,0.0,0.0
1609043708312750000,2,1609043708312750000,-1.70552810757,0.669177710548,-1.13207755188,0.999823483829,0.000886918171645,0.000787194192266,-0.0187508636006,-0.597914415328,0.285501574212,-0.937836222606,0.0,0.0,0.0
1609043708412765000,3,1609043708412765000,-1.9886530048,0.841872509495,-1.46948062361,0.99977767105,0.000957206173935,0.00481176350162,-0.0205070514465,-0.607743239684,0.258006082528,-0.922906457719,0.0,0.0,0.0
1609043708512788000,4,1609043708512788000,-2.26892911101,1.03496518015,-1.74651789841,0.999564262136,0.00051128484678,0.0216243385702,-0.0200851295666,-0.652931161681,0.249643615398,-0.984349430705,0.0,0.0,0.0
1609043708612789000,5,1609043708612789000,-2.55654563904,1.21254790886,-1.99502998806,0.999316939815,0.000267841990785,0.0320119450819,-0.018461241317,-0.716362060148,0.257477705786,-1.08748160161,0.0,0.0,0.0
1609043708712828000,6,1609043708712828000,-2.80802633938,-0.121240715615,-2.55700091007,0.998139638203,0.000321202113592,0.0581782332715,-0.018233284139,-0.529052355592,-0.283214620832,-1.07389156359,0.0,0.0,0.0
1609043708812816000,7,1609043708812816000,-2.19694099147,0.681984167689,-3.18799389854,0.997356888141,0.00342891444694,0.0669828306564,-0.0279424519511,-0.363806785352,-0.535210291205,-1.42636008576,0.0,0.0,0.0
1609043708912901000,8,1609043708912901000,-2.43928479008,0.214875494507,-3.4937840147,0.997262829218,0.00310165756561,0.0690878257055,-0.0261553344251,-0.346974428468,-0.572042543829,-1.49487687374,0.0,0.0,0.0
1609043709012877000,9,1609043709012877000,-2.6208485821,0.235999234995,-3.74225095197,0.997323638758,0.00281936059833,0.0672489730536,-0.0285514693593,-0.507368633995,-0.724351935549,-1.61469057307,0.0,0.0,0.0
