%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609054447571499000,0,1609054447571499000,0.44751818396,-0.0256242103726,2.04813022455,0.999952418402,0.00542426482254,0.00793914651444,0.00164567155694,0.268061603935,0.315728914055,0.702390216048,0.0,0.0,0.0
1609054447671799000,1,1609054447671799000,0.362904580996,0.0387909311792,1.60430293401,0.999951389252,0.00586193014109,0.0077995852097,0.00142245480839,0.222531509822,0.271919913789,0.583382406954,0.0,0.0,0.0
1609054447771600000,2,1609054447771600000,0.368692842142,0.0717555921678,1.59797782199,0.999953181749,0.00632652231851,0.00731086809279,0.000400789631985,0.218226817187,0.284653165617,0.56557935171,0.0,0.0,0.0
1609054447871566000,3,1609054447871566000,0.399008942949,0.103031575092,1.68580223178,0.999952513115,0.00640472578249,0.006143901214,-0.00402535474668,0.232417715276,0.298199592458,0.572080767194,0.0,0.0,0.0
1609054447971634000,4,1609054447971634000,0.402293513549,0.139168550604,1.64487625122,0.999915263579,0.00614504267881,0.00752151747587,-0.00866780752423,0.235411565187,0.2880578151,0.55555218852,0.0,0.0,0.0
1609054448072261000,5,1609054448072261000,0.449665480811,0.168119199002,1.78748825815,0.999858850771,0.00575429147859,0.0101482572973,-0.0120904730372,0.249632542808,0.281978644805,0.554236544075,0.0,0.0,0.0
1609054448172265000,6,1609054448172265000,0.442365369578,0.203309818365,1.72846251709,0.999773615378,0.00566823920489,0.0143167523141,-0.014683993346,0.234833732325,0.254570579231,0.554066235901,0.0,0.0,0.0
1609054448271764000,7,1609054448271764000,0.477543395441,0.230354665425,1.83715191491,0.999676671107,0.0055875260104,0.0173552537991,-0.0177236554675,0.222868431708,0.247994516416,0.539228880332,0.0,0.0,0.0
1609054448372549000,8,1609054448372549000,0.506580271284,0.266217424796,1.94085544243,0.999584017989,0.00549173814008,0.0180310736268,-0.0218291588701,0.212294723572,0.232818299591,0.540152619582,0.0,0.0,0.0
1609054448471819000,9,1609054448471819000,0.540160361744,0.295620701865,2.04516895467,0.999442814884,0.00548761096428,0.0173936938399,-0.027953627976,0.195024543637,0.205652314353,0.551410054449,0.0,0.0,0.0
1609054448572330000,10,1609054448572330000,0.562908426054,0.319195086384,2.1108850222,0.999368787037,0.00567472440003,0.0171768692,-0.030574174795,0.182423902608,0.153781542824,0.549138661237,0.0,0.0,0.0
1609054448672061000,11,1609054448672061000,0.577044712021,0.339425861744,2.17784253594,0.999395657092,0.00545635686962,0.01713661269,-0.029747021051,0.161964205506,0.11633399675,0.531102467048,0.0,0.0,0.0
1609054448771898000,12,1609054448771898000,0.591445218543,0.349931976809,2.23493890889,0.999395057508,0.0053223725275,0.0169665170231,-0.0298886045048,0.141804262202,0.0651407442634,0.5585719659,0.0,0.0,0.0
1609054448871987000,13,1609054448871987000,0.603967985429,0.355255562421,2.29398870895,0.999408654766,0.0051655477067,0.0175109821352,-0.0291380061261,0.124662830538,0.0183098700193,0.590753141526,0.0,0.0,0.0
1609054448972004000,14,1609054448972004000,0.612656427957,0.355561195536,2.35647844534,0.999476216917,0.00533184491161,0.0175094270303,-0.0266886345221,0.102653068878,-0.0253487284991,0.611526748645,0.0,0.0,0.0
1609054449072163000,15,1609054449072163000,0.610225115566,0.346098992452,2.41143728443,0.999558053363,0.00494122853169,0.0145725394252,-0.0254346871959,0.0795650624372,-0.0704018398929,0.591134887243,0.0,0.0,0.0
1609054449172083000,16,1609054449172083000,0.609916060293,0.341645379881,2.47337891606,0.999643606093,0.00495946130986,0.0104173725286,-0.0240736970868,0.0674748138361,-0.103763381979,0.589517297157,0.0,0.0,0.0
1609054449272137000,17,1609054449272137000,0.612460482314,0.33805887759,2.53401528793,0.999687980665,0.00477420157282,0.00662020385264,-0.0236076516187,0.0635200253568,-0.133324439609,0.578467610296,0.0,0.0,0.0
1609054449372132000,18,1609054449372132000,0.619453910389,0.329476966155,2.59489151314,0.999770013606,0.00459480689946,0.00359318152362,-0.0206372646026,0.0661081697556,-0.156267200113,0.582969235408,0.0,0.0,0.0
1609054449472376000,19,1609054449472376000,0.627389913043,0.315911273727,2.65286871097,0.999831004714,0.00414061175164,0.00082706582821,-0.0178922695424,0.0823229275377,-0.184027762891,0.583010407055,0.0,0.0,0.0
1609054449572235000,20,1609054449572235000,0.642428653196,0.304309845278,2.71866218637,0.999881056004,0.00349947850868,-4.67263295816e-05,-0.015020829229,0.102662591628,-0.200265482095,0.57081342646,0.0,0.0,0.0
1609054449672243000,21,1609054449672243000,0.658555515496,0.284891020042,2.77745078857,0.999919332089,0.00276934605168,0.000265570346147,-0.0123931234894,0.123911368008,-0.205122478555,0.577380421294,0.0,0.0,0.0
